user_id,asin,ai_category,timestamp
AHATA6X6MYTC3VNBFJ3WIYVK257A,B09CQ4PXLN,All_Beauty,1640916617087
AHATA6X6MYTC3VNBFJ3WIYVK257A,B08DXDLR3P,All_Beauty,1598751954697
AHATA6X6MYTC3VNBFJ3WIYVK257A,B0875V791H,All_Beauty,1595533702899
AHATA6X6MYTC3VNBFJ3WIYVK257A,B07LBK2YQX,All_Beauty,1558659241786
AHATA6X6MYTC3VNBFJ3WIYVK257A,B07FX94GYX,All_Beauty,1538856068174
AFA26DYXVLJYTYZ3KET77GE27N2A,B08CXFDDV8,All_Beauty,1618455607966
AFA26DYXVLJYTYZ3KET77GE27N2A,B015RR870U,All_Beauty,1594448236479
AFA26DYXVLJYTYZ3KET77GE27N2A,B000OQFVLS,All_Beauty,1539756902433
AFLGWVMNAKFSOPJNKKLYHP2F2IMQ,B00C0YZBJE,All_Beauty,1626092275982
AHV6QCNBJNSGLATP56JAWJ3C4G2A,B0B8DZ7H5F,All_Beauty,1663163956007
AHV6QCNBJNSGLATP56JAWJ3C4G2A,B0B4JP5YD9,All_Beauty,1660417831321
AHV6QCNBJNSGLATP56JAWJ3C4G2A,B0B4JPGX8P,All_Beauty,1660417672640
AHV6QCNBJNSGLATP56JAWJ3C4G2A,B09KT4RJG6,All_Beauty,1644349248608
AHV6QCNBJNSGLATP56JAWJ3C4G2A,B07KQ32Z8C,All_Beauty,1629410931015
AHV6QCNBJNSGLATP56JAWJ3C4G2A,B08PQ6YXSH,All_Beauty,1628462041411
AHV6QCNBJNSGLATP56JAWJ3C4G2A,B07W6H8CGT,All_Beauty,1623250199261
AHV6QCNBJNSGLATP56JAWJ3C4G2A,B0BTJ6SYKB,All_Beauty,1623188037011
AHV6QCNBJNSGLATP56JAWJ3C4G2A,B08KYLTK5H,All_Beauty,1614292985923
AHV6QCNBJNSGLATP56JAWJ3C4G2A,B08KWN77LW,All_Beauty,1610133666100
AHV6QCNBJNSGLATP56JAWJ3C4G2A,B08HXQ3T9K,All_Beauty,1607744901734
AHV6QCNBJNSGLATP56JAWJ3C4G2A,B0B2L218H2,All_Beauty,1605885919061
AHV6QCNBJNSGLATP56JAWJ3C4G2A,B0B2L218H2,All_Beauty,1605814409168
AHV6QCNBJNSGLATP56JAWJ3C4G2A,B08FRQGYDF,All_Beauty,1605292060685
AHV6QCNBJNSGLATP56JAWJ3C4G2A,B08BZ1RHPS,All_Beauty,1597942744359
AHV6QCNBJNSGLATP56JAWJ3C4G2A,B085NYYLQ8,All_Beauty,1597526701753
AHV6QCNBJNSGLATP56JAWJ3C4G2A,B085WTCBLG,All_Beauty,1593190594550
AHV6QCNBJNSGLATP56JAWJ3C4G2A,B088FBNQXW,All_Beauty,1593043740906
AHV6QCNBJNSGLATP56JAWJ3C4G2A,B087D7MVHB,All_Beauty,1591977214185
AHV6QCNBJNSGLATP56JAWJ3C4G2A,B07PRDZ2BH,All_Beauty,1588865592842
AHV6QCNBJNSGLATP56JAWJ3C4G2A,B083TLNBJJ,All_Beauty,1585261263214
AHV6QCNBJNSGLATP56JAWJ3C4G2A,B082NKQ4ZT,All_Beauty,1583932042329
AHV6QCNBJNSGLATP56JAWJ3C4G2A,B084D86YL8,All_Beauty,1582999036646
AHV6QCNBJNSGLATP56JAWJ3C4G2A,B07WNBZQGT,All_Beauty,1581772960365
AHV6QCNBJNSGLATP56JAWJ3C4G2A,B07SW7D6ZR,All_Beauty,1580742144072
AHV6QCNBJNSGLATP56JAWJ3C4G2A,B07JDD2L3M,All_Beauty,1579351461183
AHV6QCNBJNSGLATP56JAWJ3C4G2A,B082MTTFZD,All_Beauty,1579312780004
AHV6QCNBJNSGLATP56JAWJ3C4G2A,B07NPWK167,All_Beauty,1578928089878
AHV6QCNBJNSGLATP56JAWJ3C4G2A,B07J2QZBTP,All_Beauty,1577024355925
AHV6QCNBJNSGLATP56JAWJ3C4G2A,B07N45YN6C,All_Beauty,1562550265320
AHV6QCNBJNSGLATP56JAWJ3C4G2A,B077YR3333,All_Beauty,1550588697518
AHV6QCNBJNSGLATP56JAWJ3C4G2A,B07FZ5HZLM,All_Beauty,1548092773968
AHV6QCNBJNSGLATP56JAWJ3C4G2A,B07KV31WDS,All_Beauty,1547157494554
AHV6QCNBJNSGLATP56JAWJ3C4G2A,B07GDQPG12,All_Beauty,1545303800417
AHV6QCNBJNSGLATP56JAWJ3C4G2A,B071R2QPF3,All_Beauty,1544236907167
AHV6QCNBJNSGLATP56JAWJ3C4G2A,B01KJPFO9W,All_Beauty,1541942181487
AHV6QCNBJNSGLATP56JAWJ3C4G2A,B01B6V11UY,All_Beauty,1476542748000
AHV6QCNBJNSGLATP56JAWJ3C4G2A,B00GUTPV4A,All_Beauty,1475838820000
AHV6QCNBJNSGLATP56JAWJ3C4G2A,B01CO73OIQ,All_Beauty,1467123218000
AHV6QCNBJNSGLATP56JAWJ3C4G2A,B00KR4AFJU,All_Beauty,1460413688000
AHV6QCNBJNSGLATP56JAWJ3C4G2A,B015ZXMSFQ,All_Beauty,1455464933000
AHV6QCNBJNSGLATP56JAWJ3C4G2A,B00KXFD75M,All_Beauty,1454626110000
AHV6QCNBJNSGLATP56JAWJ3C4G2A,B010B0S67C,All_Beauty,1442016268000
AHV6QCNBJNSGLATP56JAWJ3C4G2A,B00MDKICPK,All_Beauty,1429911787000
AHV6QCNBJNSGLATP56JAWJ3C4G2A,B00NNKWDI6,All_Beauty,1424200292000
AHV6QCNBJNSGLATP56JAWJ3C4G2A,B00N6WHTRG,All_Beauty,1416250542000
AF3IELI63FDNLEAGV2I6KYJ2LXFA,B0943GJDP6,All_Beauty,1634176814922
AEITH2MBDGMCSAZSBNAYOEBOJXFA,B0008F6QGO,All_Beauty,1402260693000
AGYBOBPV47L6FRILNSZ7S6XFLPFA,B08SWV1X6D,All_Beauty,1650493937328
AEVLPO2NHUQOLLCLFH75UHGJPMLA,B08JLXLJGS,All_Beauty,1623525912344
AEWTKEIDMSOZ7Z3MOOEIXYPYUCCQ,B089K4SV23,All_Beauty,1594585640346
AH64T2MRMNF76UENPWCIMMCYTSZA,B00KNIECVC,All_Beauty,1424462892000
AG7WKTZINOFIXMZJYIPKIB7PV7NQ,B088838886,All_Beauty,1638429977437
AG7WKTZINOFIXMZJYIPKIB7PV7NQ,B01FVUMG28,All_Beauty,1485824872000
AG7WKTZINOFIXMZJYIPKIB7PV7NQ,B0093EQX6Y,All_Beauty,1438740353000
AEHVSZ72XXI4SU6XUNXMJAXUYN6Q,B00JM1BZUW,All_Beauty,1443695835000
AEHWUHNTB5FX32HJ7UBOZ2WWUX3Q,B07KDNK11M,All_Beauty,1564768107233
AFXPXKJ5MAQPX5NIXMU5C4ISAIGA,B08K41B227,All_Beauty,1608394879270
AGPOZ62Q3ULTH7RLBK4BIJ75T2KQ,B00EIL38WO,All_Beauty,1396202725000
AGPOZ62Q3ULTH7RLBK4BIJ75T2KQ,B003USID1C,All_Beauty,1335035659000
AGTHQ6ANUEV7VOOVAEFWVMFIILUA,B01N070HWY,All_Beauty,1623731243389
AGTHQ6ANUEV7VOOVAEFWVMFIILUA,B00G7UFXJA,All_Beauty,1618369706958
AEZ26WGWJ3EOQ4KWSHG77HJAG4EA,B0B7RBK4NJ,All_Beauty,1662827578220
AGCCFLGNMV6ABDOO4O6SUJW65ICA,B010B5ZE4U,All_Beauty,1494861969000
AFJBKPK5W56XWSNPQU2WW66ISWYQ,B0BP2Y6QY4,All_Beauty,1668797223375
AFJBKPK5W56XWSNPQU2WW66ISWYQ,B09JZXY4YR,All_Beauty,1621631476435
AFJBKPK5W56XWSNPQU2WW66ISWYQ,B08XJWLLKQ,All_Beauty,1618934798418
AFJBKPK5W56XWSNPQU2WW66ISWYQ,B08PLFZB89,All_Beauty,1617909095488
AFJBKPK5W56XWSNPQU2WW66ISWYQ,B08KHRF9NY,All_Beauty,1616954539796
AFJBKPK5W56XWSNPQU2WW66ISWYQ,B08N6YHQXT,All_Beauty,1616457223039
AFJBKPK5W56XWSNPQU2WW66ISWYQ,B08SQ31H8P,All_Beauty,1615701950469
AFJBKPK5W56XWSNPQU2WW66ISWYQ,B08LZLBXYT,All_Beauty,1611448884100
AFJBKPK5W56XWSNPQU2WW66ISWYQ,B08NPBQR9L,All_Beauty,1609182507469
AFJBKPK5W56XWSNPQU2WW66ISWYQ,B08P8BN9BZ,All_Beauty,1608753663995
AFJBKPK5W56XWSNPQU2WW66ISWYQ,B08BLX72TP,All_Beauty,1606878884208
AFJBKPK5W56XWSNPQU2WW66ISWYQ,B08LYT4Q2X,All_Beauty,1606103453308
AFJBKPK5W56XWSNPQU2WW66ISWYQ,B0841WQNNZ,All_Beauty,1604762653089
AFJBKPK5W56XWSNPQU2WW66ISWYQ,B087ZQK2G8,All_Beauty,1598591443230
AFJBKPK5W56XWSNPQU2WW66ISWYQ,B087Z9X39L,All_Beauty,1594848248797
AFJBKPK5W56XWSNPQU2WW66ISWYQ,B07XQKH3RY,All_Beauty,1593321721590
AFJBKPK5W56XWSNPQU2WW66ISWYQ,B084ZHP45Y,All_Beauty,1585080133476
AFJBKPK5W56XWSNPQU2WW66ISWYQ,B07LCHCD6Q,All_Beauty,1556652791507
AFJBKPK5W56XWSNPQU2WW66ISWYQ,B07H3S8WTV,All_Beauty,1551117781592
AFJBKPK5W56XWSNPQU2WW66ISWYQ,B071JMGPTH,All_Beauty,1544671934783
AFJBKPK5W56XWSNPQU2WW66ISWYQ,B07F8PCLDV,All_Beauty,1544671363612
AFJBKPK5W56XWSNPQU2WW66ISWYQ,B07J3GH1W1,All_Beauty,1544671031249
AFJBKPK5W56XWSNPQU2WW66ISWYQ,B07FM69672,All_Beauty,1544238606316
AGQKBA5POXDOUO4U43YF2LNEZPLA,B07DSQ3NWM,All_Beauty,1578102944639
AGQKBA5POXDOUO4U43YF2LNEZPLA,B0792Q3T59,All_Beauty,1560125848309
AES57JTXM7IOKT74AXQSNL5NNMFQ,B01NCWHH2W,All_Beauty,1590518308997
AFTWZJUP2224KGWPBCBBLHS7573A,B07NGCSZYY,All_Beauty,1577565491019
AGGLOHDR6L7GZMIFCGXPPHS23OTQ,B07SSLTKHX,All_Beauty,1568419120457
AGVLLL3Z55OFM5JTJJWFJFQXPUGQ,B07G19ZXWB,All_Beauty,1597662552680
AG5FGEYGAMLVI7NOKMXL7ORUZNDQ,B083SCVG16,All_Beauty,1596392785763
AHH4EDVBK4H6ZWPSCSNQHX3BRKZA,B07V6F1TK2,All_Beauty,1589245725737
AFDMZ4TRX3HXQQUGWAHJQTIF65BQ,B01HTO9T2Y,All_Beauty,1618610548008
AETE7Y3DZT6BLMWA6U27ADJDZ4LA,B0722YW9DZ,All_Beauty,1506959529406
AEINWALDRYT4NTF3M5NC2WZ5YQNA,B01MXLP1T1,All_Beauty,1511227942962
AFRVV3L6CJUHLLKWA3PIG7JCYJQQ,B01G5TZ6BM,All_Beauty,1479946947000
AFPHKIJFGIU4G4POXRFCEF5RJJHA,B01M1OFZOG,All_Beauty,1660169254485
AF227ZORVJNXGFF6UFK23IYWE7AA,B075JN5NX2,All_Beauty,1512070575387
AHF2OTODCQC4BETX7CHZMOHUBODQ,B06Y5XQ6SJ,All_Beauty,1523468483136
AFDEH7TVRJ4GBWE76Z7RBSHQOC4A,B0785QM77V,All_Beauty,1555966372881
AGDTHJ7R5N2HOHYK4AACLB53BULA,B00P0BLZFI,All_Beauty,1478620613000
AEWFEWBJVI2YN7WAWVXSOYT5MANA,B08229K7VC,All_Beauty,1590717312577
AHGCCTL7DBBD7FK4RFYAJS53BGOA,B09WSVFSGJ,All_Beauty,1660780044308
AGOXD3ECHHH2XAFGO6TSSMRZJQVQ,B09X9BG4FC,All_Beauty,1603469830139
AHJQPUQLSQZE6LMIUMY7WNRXCQQQ,B096YFBWGX,All_Beauty,1635164612192
AHJQPUQLSQZE6LMIUMY7WNRXCQQQ,B07FM69672,All_Beauty,1544161752047
AEYVXZF5TQB7IGLLS3HJTDWLSKJQ,B00QZEBH5W,All_Beauty,1632773060620
AGTITI6OKWPN2AVELIAJALJFX6NA,B00A0RUGPM,All_Beauty,1416800039000
AEA2AYPIP3RN2YZWRNFKKD6OGGBA,B078WYZK74,All_Beauty,1625603129050
AHL5ZHN64UHJOGQLPINJ3BN4VBPA,B073SBNLJJ,All_Beauty,1559566443959
AEYGPUCRKH7G4VM22FM3VAKSQ23Q,B07S8F3LRC,All_Beauty,1577295338919
AEYGPUCRKH7G4VM22FM3VAKSQ23Q,B01M7UMAUG,All_Beauty,1532273347746
AEV6OL4GLSYMDNUHS4Y4DNVFDRHQ,B08393CSHT,All_Beauty,1583124576508
AFFFV4Y35FUSSYUMRHYV4P34X2MA,B07FQG965K,All_Beauty,1541698828578
AHCZKT34YZL3CVXYVH2CNKQDCYBA,B0778WCBMF,All_Beauty,1547272724448
AF4NIQPIZQ3S3G6KEVQW33DNHZSQ,B085BB7B1M,All_Beauty,1436290014000
AFDPKX3DYZI6FV5GXLI7NVTULR4Q,B08HH3CH34,All_Beauty,1607976609742
AHU2Y2ZFQKI3V3ARFDKZA6ER4NUQ,B00J2R8BP8,All_Beauty,1429626975000
AEIHN6JDLYL2QYCAOCBVEUPHU5EA,B01JIVO8GS,All_Beauty,1529939772384
AEUMYP5IWSQCLQRIAUKTWR2LZRSA,B07MW1TBSN,All_Beauty,1595705751746
AEHJJPC3MQJAHAJWBEVIF5EFQQBQ,B07KZQDM8Y,All_Beauty,1597361848873
AFXF3EGQTQDXMRLDWFU7UBFQZB7Q,B0B8F6MWFJ,All_Beauty,1666268588427
AFXF3EGQTQDXMRLDWFU7UBFQZB7Q,B09ZKWV5MK,All_Beauty,1654314287951
AFXF3EGQTQDXMRLDWFU7UBFQZB7Q,B08HVRP54L,All_Beauty,1653607216628
AFXF3EGQTQDXMRLDWFU7UBFQZB7Q,B08WPXVK2P,All_Beauty,1653519351455
AFXF3EGQTQDXMRLDWFU7UBFQZB7Q,B0B5X48DZR,All_Beauty,1650921998863
AFXF3EGQTQDXMRLDWFU7UBFQZB7Q,B08N5NDVGH,All_Beauty,1647381362768
AFXF3EGQTQDXMRLDWFU7UBFQZB7Q,B09P144WHW,All_Beauty,1647216897957
AFXF3EGQTQDXMRLDWFU7UBFQZB7Q,B09QT8SLJB,All_Beauty,1647121848816
AGBFYI2DDIKXC5Y4FARTYDTQBMFQ,B00LOPVX74,Amazon_Fashion,1578528394489
AFQLNQNQYFWQZPJQZS6V3NZU4QBQ,B07B4JXK8D,Amazon_Fashion,1608426246701
AHITBJSS7KYUBVZPX7M2WJCOIVKQ,B007ZSEQ4Q,Amazon_Fashion,1432344828000
AFVNEEPDEIH5SPUN5BWC6NKL3WNQ,B07F2BTFS9,Amazon_Fashion,1546289847095
AHSPLDNW5OOUK2PLH7GXLACFBZNQ,B00XESJTDE,Amazon_Fashion,1439476166000
AHTTU2FL6FCNBBAESCJHOHHSSW7A,B089S8MFCQ,Amazon_Fashion,1603306686690
AFWHJ6O3PV4JC7PVOJH6CPULO2KQ,B01MZDN9Z4,Amazon_Fashion,1497119249157
AEWJXW46LKSW22FWTGRYTLNE7TGA,B00N9X4XNU,Amazon_Fashion,1543584620566
AEQAYV7RXZEBXMQIQPL6KCT2CFWQ,B087M39LVV,Amazon_Fashion,1642721894143
AFNT6ZJCYQN3WDIKUSWHJDXNND2Q,B0799L7FMC,Amazon_Fashion,1532728417117
AF232QQ7UDHGQOVR6LZ3X7ZVQ3ZA,B077GN3YZJ,Amazon_Fashion,1514216248827
AEVPPTMG43C6GWSR7I2UGRQN7WFQ,B091GMMYPS,Amazon_Fashion,1644000508824
AHREXOGQPZDA6354MHH4ETSF3MCQ,B09DQ5M2BB,Amazon_Fashion,1634791843960
AHREXOGQPZDA6354MHH4ETSF3MCQ,B095M3HHTJ,Amazon_Fashion,1629080264160
AHREXOGQPZDA6354MHH4ETSF3MCQ,B089PWHFVW,Amazon_Fashion,1628867386110
AHREXOGQPZDA6354MHH4ETSF3MCQ,B097DQPCP2,Amazon_Fashion,1627391870221
AHREXOGQPZDA6354MHH4ETSF3MCQ,B092J4ZT1V,Amazon_Fashion,1623332463658
AH6CATODIVPVUOJEWHRSRCSKAOHA,B09QH7GPH1,Amazon_Fashion,1662821809743
AH6CATODIVPVUOJEWHRSRCSKAOHA,B07C3P1DKX,Amazon_Fashion,1570666644222
AEO4M665ZOCBF7HEFRMTUDHLSB5Q,B01E39FOVS,Amazon_Fashion,1483737958000
AEUH4EH6XHROLT7UZPUYU2YKTYMA,B08T8T8MT7,Amazon_Fashion,1618447535145
AEUH4EH6XHROLT7UZPUYU2YKTYMA,B08QSLJGDL,Amazon_Fashion,1618447494247
AEUH4EH6XHROLT7UZPUYU2YKTYMA,B0865YZ2KL,Amazon_Fashion,1618446829479
AFIWYBPRAGQIAJOBA4QGIKL2BZAQ,B01EBBUFGW,Amazon_Fashion,1618682003841
AFIWYBPRAGQIAJOBA4QGIKL2BZAQ,B07L4WVQM6,Amazon_Fashion,1566932332308
AHI3JGUFPMIJLPYTHBMTFAOZ4XFA,B074J8W9SQ,Amazon_Fashion,1534796722799
AEJDETWITK2KGACH7FUBMY33PPSQ,B072Q796CB,Amazon_Fashion,1512774053809
AFSKPY37N3C43SOI5IEXEK5JSIYA,B0BQJ61TXB,Amazon_Fashion,1674857583365
AFSKPY37N3C43SOI5IEXEK5JSIYA,B0856TH4LK,Amazon_Fashion,1587205458621
AFSKPY37N3C43SOI5IEXEK5JSIYA,B07ZWZ2595,Amazon_Fashion,1579433019201
AFSKPY37N3C43SOI5IEXEK5JSIYA,B07NY72H7W,Amazon_Fashion,1565639039659
AFSKPY37N3C43SOI5IEXEK5JSIYA,B07NX5RHZ2,Amazon_Fashion,1561338044117
AFSKPY37N3C43SOI5IEXEK5JSIYA,B07H92ZCQ9,Amazon_Fashion,1549712804435
AFSKPY37N3C43SOI5IEXEK5JSIYA,B07H1BKYPT,Amazon_Fashion,1549403115093
AFSKPY37N3C43SOI5IEXEK5JSIYA,B014IQAIXA,Amazon_Fashion,1458131654000
AE7Y5RLYIKHOZB5NKKOEKYG2SPSQ,B08JPSJDML,Amazon_Fashion,1608040912340
AFGEM6BXCYHUILEOA3P2ZYBEF2TA,B089ZSCRQP,Amazon_Fashion,1621569573063
AFGEM6BXCYHUILEOA3P2ZYBEF2TA,B088DW6R85,Amazon_Fashion,1617471313029
AHHBXLYVZCDODBPA2NTPSACJD6CA,B00Y1DODA0,Amazon_Fashion,1513541479197
AGC3Q6IXOVLTTDMS4Q55FPYUF6FQ,B01MTMQXHX,Amazon_Fashion,1483804509000
AEYS7TG2WOZAB7NLRVGTM5XZIG3Q,B085CG4FYD,Amazon_Fashion,1596561236317
AEOKAIB6OJVB5FRZGLEB3YAK5UBQ,B07BFFLLDN,Amazon_Fashion,1545869749590
AHX4XWVVQUKT3FCNWCVASDF4Q56Q,B08MQRXF33,Amazon_Fashion,1610218981855
AHX4XWVVQUKT3FCNWCVASDF4Q56Q,B07DXV99Z7,Amazon_Fashion,1533876221749
AHX4XWVVQUKT3FCNWCVASDF4Q56Q,B075RYVG5L,Amazon_Fashion,1509478574638
AF2FPW2AJZGXQGM6KQDTHTOL7E5Q,B07B9JFMSD,Amazon_Fashion,1548285923549
AEVZVWZP3S2J57XSTFN5LPQNOONA,B076H322XJ,Amazon_Fashion,1517597172581
AHZ6XMOLEWA67S3TX7IWEXXGWSOA,B07GVGMCPM,Amazon_Fashion,1549864732335
AFZUK3MTBIBEDQOPAK3OATUOUKLA,B098NYMTYH,Amazon_Fashion,1661808780730
AFZUK3MTBIBEDQOPAK3OATUOUKLA,B095CHR38Z,Amazon_Fashion,1645062075013
AFZUK3MTBIBEDQOPAK3OATUOUKLA,B071HMN7K8,Amazon_Fashion,1635309000822
AFZUK3MTBIBEDQOPAK3OATUOUKLA,B08JTPQNYQ,Amazon_Fashion,1618006763715
AFZUK3MTBIBEDQOPAK3OATUOUKLA,B074XF4KG4,Amazon_Fashion,1611092662402
AFZUK3MTBIBEDQOPAK3OATUOUKLA,B08KXH42H9,Amazon_Fashion,1607128372655
AFZUK3MTBIBEDQOPAK3OATUOUKLA,B08FRJ8WXR,Amazon_Fashion,1600428063956
AFZUK3MTBIBEDQOPAK3OATUOUKLA,B083JPWT8S,Amazon_Fashion,1592271678924
AFZUK3MTBIBEDQOPAK3OATUOUKLA,B086V77Y3R,Amazon_Fashion,1590657360877
AFZUK3MTBIBEDQOPAK3OATUOUKLA,B07WF6JNX5,Amazon_Fashion,1590214064067
AFZUK3MTBIBEDQOPAK3OATUOUKLA,B085L5SLNZ,Amazon_Fashion,1587968909874
AFZUK3MTBIBEDQOPAK3OATUOUKLA,B01LZUP2XY,Amazon_Fashion,1578850938354
AFZUK3MTBIBEDQOPAK3OATUOUKLA,B075Q24W9X,Amazon_Fashion,1558494291057
AFZUK3MTBIBEDQOPAK3OATUOUKLA,B07C1QG9MT,Amazon_Fashion,1556644492996
AFZUK3MTBIBEDQOPAK3OATUOUKLA,B07CCB3YG6,Amazon_Fashion,1556569421118
AFZUK3MTBIBEDQOPAK3OATUOUKLA,B07PGST3RL,Amazon_Fashion,1555012173366
AFZUK3MTBIBEDQOPAK3OATUOUKLA,B07C298CDP,Amazon_Fashion,1553055691744
AFZUK3MTBIBEDQOPAK3OATUOUKLA,B07MBY27VS,Amazon_Fashion,1550988878321
AFZUK3MTBIBEDQOPAK3OATUOUKLA,B07FL1QWX4,Amazon_Fashion,1549384654489
AFZUK3MTBIBEDQOPAK3OATUOUKLA,B01ARUW0FA,Amazon_Fashion,1544012274029
AFZUK3MTBIBEDQOPAK3OATUOUKLA,B07G14S8QC,Amazon_Fashion,1538013797020
